set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
OP-04,Kingdoms of Intrigue,OP04-013,Pell,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-013_EN.webp,0.41,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-013p1,Pell,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-013_p1_EN.webp,3.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-014,Monkey.D.Luffy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-014_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-015,Roronoa Zoro,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-015_EN.webp,0.28,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-016,Bad Manners Kick Course,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-016_EN.webp,0.98,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-017,Happiness Punch,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-017_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-018,Enchanting Vertigo Dance,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-018_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-019,Donquixote Doflamingo,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-019_EN.webp,0.21,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-019p1,Donquixote Doflamingo,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-019_p1_EN.webp,69.58,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-020,Issho,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-020_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-020p1,Issho,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-020_p1_EN.webp,18.58,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-021,Viola,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-021_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-022,Eric,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-022_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-023,Kuro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-023_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-024,Sugar,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-024_EN.webp,0.63,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-024p1,Sugar,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-024_p1_EN.webp,6.64,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-025,Giolla,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-025_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-026,Senor Pink,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-026_EN.webp,0.16,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-027,Daddy Masterson,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-027_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-028,Diamante,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-028_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-028p1,Diamante,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-028_p1_EN.webp,1.73,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-029,Dellinger,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-029_EN.webp,0.08,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-030,Trebol,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-030_EN.webp,0.14,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-030p1,Trebol,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-030_p1_EN.webp,4.38,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-031,Donquixote Doflamingo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-031_EN.webp,0.58,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-031p1,Donquixote Doflamingo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-031_p1_EN.webp,6.30,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-032,Baby 5,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-032_EN.webp,0.11,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-033,Machvise,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-033_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-034,Lao.G,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-034_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-035,Spiderweb,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-035_EN.webp,0.30,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-036,Donquixote Family,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-036_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-037,Flapping Thread,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-037_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-038,The Weak Do Not Have the Right to Choose How They Die!!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-038_EN.webp,0.08,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-039,Rebecca,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-039_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-039p1,Rebecca,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-039_p1_EN.webp,45.39,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-040,Queen,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-040_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-040p1,Queen,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-040_p1_EN.webp,15.41,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-041,Apis,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-041_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-042,Ipponmatsu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-042_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-043,Ulti,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-043_EN.webp,0.12,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-044,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-044_EN.webp,0.38,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-044p1,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-044_p1_EN.webp,6.69,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-045,King,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-045_EN.webp,0.11,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-046,Queen,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-046_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-047,Ice Oni,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-047_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-048,Sasaki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-048_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-049,Jack,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-049_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-050,Hanger,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-050_EN.webp,0.10,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-051,Who's.Who,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-051_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-051p1,Who's.Who,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-051_p1_EN.webp,2.40,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-052,Black Maria,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-052_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-053,Page One,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-053_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-054,Rokki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-054_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-055,Plague Rounds,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-055_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-056,Gum-Gum Red Roc,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-056_EN.webp,0.30,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-057,Dragon Twister Demolition Breath,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-057_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-058,Crocodile,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-058_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-058p1,Crocodile,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-058_p1_EN.webp,47.89,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-059,Iceburg,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-059_EN.webp,0.09,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-060,Crocodile,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-060_EN.webp,0.41,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-060p1,Crocodile,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-060_p1_EN.webp,4.86,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-061,Tom,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-061_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-062,Bananagator,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-062_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-063,Franky,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-063_EN.webp,0.19,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-064,Ms. All Sunday,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-064_EN.webp,2.22,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-064p1,Ms. All Sunday,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-064_p1_EN.webp,39.23,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-065,Miss.Goldenweek(Marianne),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-065_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-066,Miss.Valentine(Mikita),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-066_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-067,Miss.MerryChristmas(Drophy),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-067_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-068,Yokozuna,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-068_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-069,Mr.2.Bon.Kurei(Bentham),UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-069_EN.webp,0.08,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-070,Mr.3(Galdino),UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-070_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-071,Mr.4(Babe),UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-071_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-072,Mr.5(Gem),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-072_EN.webp,0.12,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-072p1,Mr.5(Gem),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-072_p1_EN.webp,3.30,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-073,Mr.13 & Ms.Friday,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-073_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-074,Colors Trap,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-074_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-075,Nez-Palm Cannon,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-075_EN.webp,0.08,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-076,Weakness...Is an Unforgivable Sin.,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-076_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-077,Ideo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-077_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-078,Oimo & Kashii,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-078_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-079,Orlumbus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-079_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-080,Gyats,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-080_EN.webp,0.12,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-081,Cavendish,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-081_EN.webp,0.12,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-082,Kyros,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-082_EN.webp,0.16,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-082p1,Kyros,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-082_p1_EN.webp,2.01,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-083,Sabo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-083_EN.webp,0.76,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-083p1,Sabo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-083_p1_EN.webp,17.89,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-083p2,Sabo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-083_p2_EN.webp,836.99,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-084,Stussy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-084_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-085,Suleiman,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-085_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-086,Chinjao,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-086_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-087,Trafalgar Law,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-087_EN.webp,0.14,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-088,Hajrudin,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-088_EN.webp,0.09,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-089,Bartolomeo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-089_EN.webp,0.22,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-090,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-090_EN.webp,1.46,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-090p1,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-090_p1_EN.webp,22.14,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-091,Leo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-091_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-092,Rebecca,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-092_EN.webp,0.30,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-093,Gum-Gum King Kong Gun,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-093_EN.webp,0.11,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-094,Trueno Bastardo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-094_EN.webp,0.15,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-095,Barrier!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-095_EN.webp,0.09,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-096,Corrida Coliseum,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-096_EN.webp,0.11,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-097,Otama,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-097_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-098,Toko,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-098_EN.webp,0.09,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-099,Olin,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-099_EN.webp,0.16,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-100,"Capone""Gang""Bege",R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-100_EN.webp,0.40,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-100p1,"Capone""Gang""Bege",R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-100_p1_EN.webp,3.34,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-101,Carmel,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-101_EN.webp,0.09,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-102,Kin'emon,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-102_EN.webp,0.12,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-103,Kouzuki Hiyori,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-103_EN.webp,0.11,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-104,Sanji,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-104_EN.webp,0.47,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-104p1,Sanji,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-104_p1_EN.webp,8.40,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-105,Charlotte Amande,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-105_EN.webp,0.13,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-106,Charlotte Bavarois,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-106_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-107,Charlotte Perospero,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-107_EN.webp,0.04,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-108,Charlotte Moscato,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-108_EN.webp,0.07,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-109,Tonoyasu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-109_EN.webp,0.10,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-110,Pound,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-110_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-111,Hera,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-111_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-112,Yamato,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-112_EN.webp,0.65,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-112p1,Yamato,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-112_p1_EN.webp,19.31,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-113,Rabiyan,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-113_EN.webp,0.06,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-114,Randolph,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-114_EN.webp,0.05,2026-09-05
OP-04,Kingdoms of Intrigue,OP04-115,Gun Modoki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP04/OP04-115_EN.webp,0.07,2026-09-05
