set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
OP-06,Wings of the Captain,OP06-011,Tot Musica,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-011_EN.webp,0.15,2026-09-05
OP-06,Wings of the Captain,OP06-012,Bear.King,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-012_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-013,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-013_EN.webp,0.25,2026-09-05
OP-06,Wings of the Captain,OP06-013p1,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-013_p1_EN.webp,15.85,2026-09-05
OP-06,Wings of the Captain,OP06-014,Ratchet,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-014_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-015,Lily Carnation,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-015_EN.webp,0.03,2026-09-05
OP-06,Wings of the Captain,OP06-016,Raise Max,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-016_EN.webp,0.13,2026-09-05
OP-06,Wings of the Captain,OP06-017,Meteor-Strike of Love,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-017_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-018,Gum-Gum King Kong Gatling,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-018_EN.webp,0.28,2026-09-05
OP-06,Wings of the Captain,OP06-019,Blue Dragon Seal Water Stream,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-019_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-020,Hody Jones,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-020_EN.webp,0.14,2026-09-05
OP-06,Wings of the Captain,OP06-020p1,Hody Jones,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-020_p1_EN.webp,8.22,2026-09-05
OP-06,Wings of the Captain,OP06-021,Perona,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-021_EN.webp,0.21,2026-09-05
OP-06,Wings of the Captain,OP06-021p1,Perona,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-021_p1_EN.webp,53.91,2026-09-05
OP-06,Wings of the Captain,OP06-022,Yamato,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-022_EN.webp,0.20,2026-09-05
OP-06,Wings of the Captain,OP06-022p1,Yamato,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-022_p1_EN.webp,70.81,2026-09-05
OP-06,Wings of the Captain,OP06-023,Arlong,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-023_EN.webp,0.22,2026-09-05
OP-06,Wings of the Captain,OP06-024,Ikaros Much,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-024_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-025,Camie,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-025_EN.webp,0.17,2026-09-05
OP-06,Wings of the Captain,OP06-025p1,Camie,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-025_p1_EN.webp,3.77,2026-09-05
OP-06,Wings of the Captain,OP06-026,Koushirou,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-026_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-027,Gyro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-027_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-028,Zeo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-028_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-029,Daruma,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-029_EN.webp,0.09,2026-09-05
OP-06,Wings of the Captain,OP06-030,Dosun,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-030_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-031,Hatchan,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-031_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-032,Hammond,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-032_EN.webp,0.03,2026-09-05
OP-06,Wings of the Captain,OP06-033,Vander Decken IX,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-033_EN.webp,6.19,2026-09-05
OP-06,Wings of the Captain,OP06-034,Hyouzou,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-034_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-035,Hody Jones,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-035_EN.webp,6.35,2026-09-05
OP-06,Wings of the Captain,OP06-035p1,Hody Jones,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-035_p1_EN.webp,15.22,2026-09-05
OP-06,Wings of the Captain,OP06-036,Ryuma,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-036_EN.webp,0.18,2026-09-05
OP-06,Wings of the Captain,OP06-037,Wadatsumi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-037_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-038,The Billion-fold World Trichiliocosm,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-038_EN.webp,0.32,2026-09-05
OP-06,Wings of the Captain,OP06-039,You Ain't Even Worth Killing Time!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-039_EN.webp,0.26,2026-09-05
OP-06,Wings of the Captain,OP06-040,Shark Arrows,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-040_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-041,The Ark Noah,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-041_EN.webp,0.19,2026-09-05
OP-06,Wings of the Captain,OP06-042,Vinsmoke Reiju,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-042_EN.webp,0.20,2026-09-05
OP-06,Wings of the Captain,OP06-042p1,Vinsmoke Reiju,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-042_p1_EN.webp,33.80,2026-09-05
OP-06,Wings of the Captain,OP06-043,Aramaki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-043_EN.webp,2.60,2026-09-05
OP-06,Wings of the Captain,OP06-043p1,Aramaki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-043_p1_EN.webp,10.28,2026-09-05
OP-06,Wings of the Captain,OP06-044,Gion,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-044_EN.webp,0.17,2026-09-05
OP-06,Wings of the Captain,OP06-045,Kuzan,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-045_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-046,Sakazuki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-046_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-047,Charlotte Pudding,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-047_EN.webp,0.32,2026-09-05
OP-06,Wings of the Captain,OP06-048,Zeff,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-048_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-049,Sengoku,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-049_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-050,Tashigi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-050_EN.webp,1.38,2026-09-05
OP-06,Wings of the Captain,OP06-050p1,Tashigi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-050_p1_EN.webp,13.27,2026-09-05
OP-06,Wings of the Captain,OP06-051,Tsuru,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-051_EN.webp,0.42,2026-09-05
OP-06,Wings of the Captain,OP06-052,Tokikake,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-052_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-053,Jaguar.D.Saul,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-053_EN.webp,0.04,2026-09-05
OP-06,Wings of the Captain,OP06-054,Borsalino,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-054_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-055,Monkey.D.Garp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-055_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-056,Ama no Murakumo Sword,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-056_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-057,But I Will Never Doubt a Woman's Tears!!!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-057_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-058,Gravity Blade Raging Tiger,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-058_EN.webp,5.00,2026-09-05
OP-06,Wings of the Captain,OP06-059,White Snake,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-059_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-060,Vinsmoke Ichiji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-060_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-061,Vinsmoke Ichiji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-061_EN.webp,0.17,2026-09-05
OP-06,Wings of the Captain,OP06-061p1,Vinsmoke Ichiji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-061_p1_EN.webp,4.22,2026-09-05
OP-06,Wings of the Captain,OP06-062,Vinsmoke Judge,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-062_EN.webp,0.42,2026-09-05
OP-06,Wings of the Captain,OP06-062p1,Vinsmoke Judge,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-062_p1_EN.webp,2.42,2026-09-05
OP-06,Wings of the Captain,OP06-063,Vinsmoke Sora,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-063_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-064,Vinsmoke Niji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-064_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-065,Vinsmoke Niji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-065_EN.webp,0.15,2026-09-05
OP-06,Wings of the Captain,OP06-066,Vinsmoke Yonji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-066_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-067,Vinsmoke Yonji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-067_EN.webp,0.13,2026-09-05
OP-06,Wings of the Captain,OP06-068,Vinsmoke Reiju,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-068_EN.webp,0.12,2026-09-05
OP-06,Wings of the Captain,OP06-069,Vinsmoke Reiju,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-069_EN.webp,0.66,2026-09-05
OP-06,Wings of the Captain,OP06-069p1,Vinsmoke Reiju,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-069_p1_EN.webp,11.70,2026-09-05
OP-06,Wings of the Captain,OP06-070,Eldoraggo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-070_EN.webp,0.04,2026-09-05
OP-06,Wings of the Captain,OP06-071,Gild Tesoro,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-071_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-072,Cosette,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-072_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-073,Shiki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-073_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-074,Zephyr (Navy),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-074_EN.webp,0.15,2026-09-05
OP-06,Wings of the Captain,OP06-075,Count Battler,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-075_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-076,Hitokiri Kamazo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-076_EN.webp,0.13,2026-09-05
OP-06,Wings of the Captain,OP06-077,Black Bug,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-077_EN.webp,0.15,2026-09-05
OP-06,Wings of the Captain,OP06-078,GERMA 66,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-078_EN.webp,0.13,2026-09-05
OP-06,Wings of the Captain,OP06-079,Kingdom of GERMA,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-079_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-080,Gecko Moria,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-080_EN.webp,0.24,2026-09-05
OP-06,Wings of the Captain,OP06-080p1,Gecko Moria,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-080_p1_EN.webp,11.11,2026-09-05
OP-06,Wings of the Captain,OP06-081,Absalom,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-081_EN.webp,0.16,2026-09-05
OP-06,Wings of the Captain,OP06-081p1,Absalom,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-081_p1_EN.webp,1.66,2026-09-05
OP-06,Wings of the Captain,OP06-082,Inuppe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-082_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-083,Oars,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-083_EN.webp,0.09,2026-09-05
OP-06,Wings of the Captain,OP06-084,Jigoro of the Wind,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-084_EN.webp,0.04,2026-09-05
OP-06,Wings of the Captain,OP06-085,Kumacy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-085_EN.webp,0.14,2026-09-05
OP-06,Wings of the Captain,OP06-086,Gecko Moria,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-086_EN.webp,0.47,2026-09-05
OP-06,Wings of the Captain,OP06-086p1,Gecko Moria,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-086_p1_EN.webp,9.20,2026-09-05
OP-06,Wings of the Captain,OP06-087,Cerberus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-087_EN.webp,0.09,2026-09-05
OP-06,Wings of the Captain,OP06-088,Sai,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-088_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-089,Taralan,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-089_EN.webp,0.04,2026-09-05
OP-06,Wings of the Captain,OP06-090,Dr. Hogback,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-090_EN.webp,0.34,2026-09-05
OP-06,Wings of the Captain,OP06-091,Victoria Cindry,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-091_EN.webp,0.16,2026-09-05
OP-06,Wings of the Captain,OP06-092,Brook,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-092_EN.webp,0.25,2026-09-05
OP-06,Wings of the Captain,OP06-093,Perona,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-093_EN.webp,1.78,2026-09-05
OP-06,Wings of the Captain,OP06-093p1,Perona,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-093_p1_EN.webp,37.53,2026-09-05
OP-06,Wings of the Captain,OP06-094,Lola,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-094_EN.webp,0.03,2026-09-05
OP-06,Wings of the Captain,OP06-095,Shadows Asgard,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-095_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-096,...Nothing...at All!!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-096_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-097,Negative Hollow,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-097_EN.webp,0.18,2026-09-05
OP-06,Wings of the Captain,OP06-098,Thriller Bark,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-098_EN.webp,0.09,2026-09-05
OP-06,Wings of the Captain,OP06-099,Aisa,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-099_EN.webp,0.05,2026-09-05
OP-06,Wings of the Captain,OP06-100,Inuarashi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-100_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-101,O-Nami,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-101_EN.webp,0.98,2026-09-05
OP-06,Wings of the Captain,OP06-101p1,O-Nami,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-101_p1_EN.webp,24.68,2026-09-05
OP-06,Wings of the Captain,OP06-102,Kamakiri,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-102_EN.webp,0.03,2026-09-05
OP-06,Wings of the Captain,OP06-103,Kawamatsu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-103_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-104,Kikunojo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-104_EN.webp,0.97,2026-09-05
OP-06,Wings of the Captain,OP06-105,Genbo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-105_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-106,Kouzuki Hiyori,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-106_EN.webp,3.48,2026-09-05
OP-06,Wings of the Captain,OP06-106p1,Kouzuki Hiyori,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-106_p1_EN.webp,20.02,2026-09-05
OP-06,Wings of the Captain,OP06-107,Kouzuki Momonosuke,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-107_EN.webp,0.46,2026-09-05
OP-06,Wings of the Captain,OP06-107p1,Kouzuki Momonosuke,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-107_p1_EN.webp,5.31,2026-09-05
OP-06,Wings of the Captain,OP06-108,Tenguyama Hitetsu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-108_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-109,Denjiro,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-109_EN.webp,0.07,2026-09-05
OP-06,Wings of the Captain,OP06-110,Nekomamushi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-110_EN.webp,0.10,2026-09-05
OP-06,Wings of the Captain,OP06-111,Braham,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-111_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-112,Raizo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-112_EN.webp,0.08,2026-09-05
OP-06,Wings of the Captain,OP06-113,Raki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-113_EN.webp,0.12,2026-09-05
OP-06,Wings of the Captain,OP06-114,Wyper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-114_EN.webp,0.09,2026-09-05
OP-06,Wings of the Captain,OP06-115,You're the One Who Should Disappear.,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-115_EN.webp,1.43,2026-09-05
OP-06,Wings of the Captain,OP06-116,Reject,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-116_EN.webp,0.20,2026-09-05
OP-06,Wings of the Captain,OP06-117,The Ark Maxim,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-117_EN.webp,0.06,2026-09-05
OP-06,Wings of the Captain,OP06-118,Roronoa Zoro,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-118_EN.webp,8.08,2026-09-05
OP-06,Wings of the Captain,OP06-118p1,Roronoa Zoro,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-118_p1_EN.webp,128.72,2026-09-05
OP-06,Wings of the Captain,OP06-118p2,Roronoa Zoro,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-118_p2_EN.webp,2490.00,2026-09-05
OP-06,Wings of the Captain,OP06-119,Sanji,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP06/OP06-119_EN.webp,6.22,2026-09-05
