set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
OP-12,Legacy of the Master,OP12-015p1,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-015_p1_EN.webp,19.65,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-016,To Never Doubt--That Is Power!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-016_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-017,Color of Observation Haki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-017_EN.webp,0.12,2026-09-05,
OP-12,Legacy of the Master,OP12-018,Color of the Supreme King Haki,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-018_EN.webp,0.43,2026-09-05,
OP-12,Legacy of the Master,OP12-019,Color of Arms Haki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-019_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-020,Roronoa Zoro,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-020_EN.webp,0.21,2026-09-05,
OP-12,Legacy of the Master,OP12-020p1,Roronoa Zoro,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-020_p1_EN.webp,57.27,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-021,Ipponmatsu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-021_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-022,Inuarashi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-022_EN.webp,0.09,2026-09-05,
OP-12,Legacy of the Master,OP12-023,Kawamatsu,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-023_EN.webp,0.15,2026-09-05,
OP-12,Legacy of the Master,OP12-024,Gyukimaru,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-024_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-025,Kin'emon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-025_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-026,Kuina,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-026_EN.webp,0.16,2026-09-05,
OP-12,Legacy of the Master,OP12-027,Koushirou,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-027_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-028,Kouzuki Hiyori,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-028_EN.webp,0.16,2026-09-05,
OP-12,Legacy of the Master,OP12-029,Shimotsuki Kouzaburou,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-029_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-030,Dracule Mihawk,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-030_EN.webp,0.91,2026-09-05,
OP-12,Legacy of the Master,OP12-030p1,Dracule Mihawk,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-030_p1_EN.webp,6.61,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-031,Tashigi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-031_EN.webp,0.19,2026-09-05,
OP-12,Legacy of the Master,OP12-031p1,Tashigi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-031_p1_EN.webp,22.97,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-032,Nekomamushi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-032_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-033,Helmeppo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-033_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-034,Perona,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-034_EN.webp,18.52,2026-09-05,
OP-12,Legacy of the Master,OP12-034p1,Perona,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-034_p1_EN.webp,65.24,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-035,Morgan,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-035_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-036,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-036_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-037,Demon Aura Nine Sword Style Asura Blades Drawn Dead Man's Game,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-037_EN.webp,3.58,2026-09-05,
OP-12,Legacy of the Master,OP12-037p1,Demon Aura Nine Sword Style Asura Blades Drawn Dead Man's Game,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-037_p1_EN.webp,199.22,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-038,Two-Sword Style Rashomon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-038_EN.webp,0.10,2026-09-05,
OP-12,Legacy of the Master,OP12-039,Luffy Is the Man Who Will Become the King of Pirates!!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-039_EN.webp,0.27,2026-09-05,
OP-12,Legacy of the Master,OP12-040,Kuzan,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-040_EN.webp,0.13,2026-09-05,
OP-12,Legacy of the Master,OP12-040p1,Kuzan,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-040_p1_EN.webp,25.24,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-041,Sanji,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-041_EN.webp,0.16,2026-09-05,
OP-12,Legacy of the Master,OP12-041p1,Sanji,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-041_p1_EN.webp,19.96,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-042,Alvida,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-042_EN.webp,0.09,2026-09-05,
OP-12,Legacy of the Master,OP12-043,Kuzan,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-043_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-043p1,Kuzan,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-043_p1_EN.webp,9.89,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-044,Sakazuki,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-044_EN.webp,0.35,2026-09-05,
OP-12,Legacy of the Master,OP12-045,Jango,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-045_EN.webp,0.03,2026-09-05,
OP-12,Legacy of the Master,OP12-046,Zephyr(Navy),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-046_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-047,Sengoku,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-047_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-048,Donquixote Rosinante,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-048_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-049,Buggy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-049_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-050,Jaguar.D.Saul,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-050_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-051,Hina,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-051_EN.webp,0.29,2026-09-05,
OP-12,Legacy of the Master,OP12-052,Fullbody,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-052_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-053,Borsalino,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-053_EN.webp,0.22,2026-09-05,
OP-12,Legacy of the Master,OP12-054,Marshall.D.Teach,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-054_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-055,Mohji & Cabaji,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-055_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-056,Monkey.D.Garp,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-056_EN.webp,0.84,2026-09-05,
OP-12,Legacy of the Master,OP12-056p1,Monkey.D.Garp,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-056_p1_EN.webp,5.55,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-057,Ice Block Pheasant Peck,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-057_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-058,I Will Make Whitebeard the King of the Pirates,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-058_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-059,Concasser,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-059_EN.webp,0.12,2026-09-05,
OP-12,Legacy of the Master,OP12-060,Boeuf Burst,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-060_EN.webp,0.24,2026-09-05,
OP-12,Legacy of the Master,OP12-060p1,Boeuf Burst,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-060_p1_EN.webp,64.26,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-061,Donquixote Rosinante,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-061_EN.webp,0.19,2026-09-05,
OP-12,Legacy of the Master,OP12-061p1,Donquixote Rosinante,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-061_p1_EN.webp,37.51,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-062,Vinsmoke Sora,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-062_EN.webp,0.15,2026-09-05,
OP-12,Legacy of the Master,OP12-063,Vinsmoke Reiju,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-063_EN.webp,2.96,2026-09-05,
OP-12,Legacy of the Master,OP12-063p1,Vinsmoke Reiju,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-063_p1_EN.webp,23.70,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-064,Vergo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-064_EN.webp,0.12,2026-09-05,
OP-12,Legacy of the Master,OP12-065,Emporio.Ivankov,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-065_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-066,Carne,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-066_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-067,Carmen,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-067_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-068,Gin,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-068_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-069,Crocodile,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-069_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-070,Sanji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-070_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-070p1,Sanji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-070_p1_EN.webp,6.07,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-071,Charlotte Pudding,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-071_EN.webp,1.09,2026-09-05,
OP-12,Legacy of the Master,OP12-072,Zeff,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-072_EN.webp,0.09,2026-09-05,
OP-12,Legacy of the Master,OP12-073,Trafalgar Law,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-073_EN.webp,0.49,2026-09-05,
OP-12,Legacy of the Master,OP12-073p1,Trafalgar Law,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-073_p1_EN.webp,6.66,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-074,Patty,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-074_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-075,Ms. All Sunday,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-075_EN.webp,0.15,2026-09-05,
OP-12,Legacy of the Master,OP12-076,Monet,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-076_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-077,"The ""Extinguishes All Sound Created by Your Influence"" Technique",C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-077_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-078,Brochette Blow,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-078_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-079,Luffy Is the Man Who Will Be King of the Pirates!!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-079_EN.webp,0.18,2026-09-05,
OP-12,Legacy of the Master,OP12-080,Baratie,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-080_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-081,Koala,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-081_EN.webp,0.14,2026-09-05,
OP-12,Legacy of the Master,OP12-081p1,Koala,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-081_p1_EN.webp,27.27,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-082,Issho,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-082_EN.webp,0.09,2026-09-05,
OP-12,Legacy of the Master,OP12-083,Inazuma,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-083_EN.webp,0.04,2026-09-05,
OP-12,Legacy of the Master,OP12-084,Emporio.Ivankov,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-084_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-085,Karasu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-085_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-086,Koala,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-086_EN.webp,0.18,2026-09-05,
OP-12,Legacy of the Master,OP12-086p1,Koala,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-086_p1_EN.webp,5.25,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-087,Nico Robin,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-087_EN.webp,3.12,2026-09-05,
OP-12,Legacy of the Master,OP12-087p1,Nico Robin,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-087_p1_EN.webp,36.88,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-088,Bastille,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-088_EN.webp,0.03,2026-09-05,
OP-12,Legacy of the Master,OP12-089,Hack,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-089_EN.webp,0.13,2026-09-05,
OP-12,Legacy of the Master,OP12-090,Belo Betty,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-090_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-091,Poker,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-091_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-092,Mizerka,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-092_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-093,Morley,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-093_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-094,Monkey.D.Dragon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-094_EN.webp,0.68,2026-09-05,
OP-12,Legacy of the Master,OP12-094p1,Monkey.D.Dragon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-094_p1_EN.webp,7.22,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-095,Lindbergh,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-095_EN.webp,0.05,2026-09-05,
OP-12,Legacy of the Master,OP12-096,Ursa Shock,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-096_EN.webp,0.07,2026-09-05,
OP-12,Legacy of the Master,OP12-097,Captains Assembled,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-097_EN.webp,0.15,2026-09-05,
OP-12,Legacy of the Master,OP12-098,Hair Removal Fist,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-098_EN.webp,0.10,2026-09-05,
OP-12,Legacy of the Master,OP12-099,Kalgara,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-099_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-100,Sabo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-100_EN.webp,0.20,2026-09-05,
OP-12,Legacy of the Master,OP12-101,Jewelry Bonney,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-101_EN.webp,0.10,2026-09-05,
OP-12,Legacy of the Master,OP12-102,Shirahoshi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-102_EN.webp,0.51,2026-09-05,
OP-12,Legacy of the Master,OP12-102p1,Shirahoshi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-102_p1_EN.webp,6.96,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-103,Seto,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-103_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-104,Sentomaru,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-104_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-105,Trafalgar Lammy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-105_EN.webp,0.08,2026-09-05,
OP-12,Legacy of the Master,OP12-106,Trafalgar Law,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-106_EN.webp,0.20,2026-09-05,
OP-12,Legacy of the Master,OP12-107,Donquixote Doflamingo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-107_EN.webp,0.16,2026-09-05,
OP-12,Legacy of the Master,OP12-108,Donquixote Rosinante,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-108_EN.webp,0.17,2026-09-05,
OP-12,Legacy of the Master,OP12-108p1,Donquixote Rosinante,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-108_p1_EN.webp,6.22,2026-09-05,Alternate Art
OP-12,Legacy of the Master,OP12-109,Pacifista,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-109_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-110,Buffalo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-110_EN.webp,0.06,2026-09-05,
OP-12,Legacy of the Master,OP12-111,Baby 5,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-111_EN.webp,0.09,2026-09-05,
OP-12,Legacy of the Master,OP12-112,Baby 5,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-112_EN.webp,0.91,2026-09-05,
OP-12,Legacy of the Master,OP12-113,Roronoa Zoro,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-113_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-114,Wyper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-114_EN.webp,0.11,2026-09-05,
OP-12,Legacy of the Master,OP12-115,I Love You!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP12/OP12-115_EN.webp,0.18,2026-09-05,
