set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-29,Egghead,ST29-011p1,Brook,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-011_p1_EN.webp,4.43,2026-09-05,Full Art
ST-29,Egghead,ST29-012,Monkey.D.Luffy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-012_EN.webp,0.12,2026-09-05,
ST-29,Egghead,ST29-012p1,Monkey.D.Luffy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-012_p1_EN.webp,4.34,2026-09-05,Full Art
ST-29,Egghead,ST29-013,Rob Lucci,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-013_EN.webp,0.12,2026-09-05,
ST-29,Egghead,ST29-013p1,Rob Lucci,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-013_p1_EN.webp,1.06,2026-09-05,Full Art
ST-29,Egghead,ST29-014,Roronoa Zoro,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-014_EN.webp,1.04,2026-09-05,
ST-29,Egghead,ST29-014p1,Roronoa Zoro,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-014_p1_EN.webp,11.80,2026-09-05,Full Art
ST-29,Egghead,ST29-015,Raw Heat Strike,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-015_EN.webp,0.20,2026-09-05,
ST-29,Egghead,ST29-016,Kizaru!! Compared to Two Years Ago We're a Hundred Times Stronger Now!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-016_EN.webp,0.34,2026-09-05,
ST-29,Egghead,ST29-017,Iai Death Lion Song,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST29/ST29-017_EN.webp,0.12,2026-09-05,
