set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
EB-01,Memorial Collection,EB01-020,Chambres,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-020_EN.webp,0.12,2026-09-05
EB-01,Memorial Collection,EB01-021,Hannyabal,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-021_EN.webp,0.20,2026-09-05
EB-01,Memorial Collection,EB01-021p1,Hannyabal,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-021_p1_EN.webp,26.48,2026-09-05
EB-01,Memorial Collection,EB01-022,Inazuma,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-022_EN.webp,0.86,2026-09-05
EB-01,Memorial Collection,EB01-022p1,Inazuma,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-022_p1_EN.webp,7.89,2026-09-05
EB-01,Memorial Collection,EB01-023,Edward Weevil,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-023_EN.webp,1.14,2026-09-05
EB-01,Memorial Collection,EB01-024,Hamlet,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-024_EN.webp,0.07,2026-09-05
EB-01,Memorial Collection,EB01-025,Fourtricks,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-025_EN.webp,0.07,2026-09-05
EB-01,Memorial Collection,EB01-026,Prince Bellett,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-026_EN.webp,0.08,2026-09-05
EB-01,Memorial Collection,EB01-027,Mr.1(Daz.Bonez),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-027_EN.webp,0.51,2026-09-05
EB-01,Memorial Collection,EB01-027p1,Mr.1(Daz.Bonez),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-027_p1_EN.webp,2.45,2026-09-05
EB-01,Memorial Collection,EB01-028,Gum-Gum Champion Rifle,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-028_EN.webp,2.80,2026-09-05
EB-01,Memorial Collection,EB01-029,Sorry. I'm a Goner.,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-029_EN.webp,0.15,2026-09-05
EB-01,Memorial Collection,EB01-030,Loguetown,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-030_EN.webp,0.12,2026-09-05
EB-01,Memorial Collection,EB01-031,Kalifa,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-031_EN.webp,0.46,2026-09-05
EB-01,Memorial Collection,EB01-031p1,Kalifa,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-031_p1_EN.webp,16.41,2026-09-05
EB-01,Memorial Collection,EB01-032,Army Wolves,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-032_EN.webp,0.09,2026-09-05
EB-01,Memorial Collection,EB01-033,Blueno,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-033_EN.webp,1.08,2026-09-05
EB-01,Memorial Collection,EB01-034,Ms. Wednesday,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-034_EN.webp,2.39,2026-09-05
EB-01,Memorial Collection,EB01-034p1,Ms. Wednesday,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-034_p1_EN.webp,14.77,2026-09-05
EB-01,Memorial Collection,EB01-035,Ms. Monday,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-035_EN.webp,0.10,2026-09-05
EB-01,Memorial Collection,EB01-036,Minochihuahua,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-036_EN.webp,0.12,2026-09-05
EB-01,Memorial Collection,EB01-037,Mr. 9,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-037_EN.webp,0.10,2026-09-05
EB-01,Memorial Collection,EB01-038,Oh Come My Way,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-038_EN.webp,0.13,2026-09-05
EB-01,Memorial Collection,EB01-039,Conquerer of Three Worlds Ragnaraku,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-039_EN.webp,1.93,2026-09-05
EB-01,Memorial Collection,EB01-040,Kyros,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-040_EN.webp,0.20,2026-09-05
EB-01,Memorial Collection,EB01-040p1,Kyros,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-040_p1_EN.webp,20.72,2026-09-05
EB-01,Memorial Collection,EB01-041,Crocus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-041_EN.webp,0.09,2026-09-05
EB-01,Memorial Collection,EB01-042,Scarlet,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-042_EN.webp,0.30,2026-09-05
EB-01,Memorial Collection,EB01-043,Spandine,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-043_EN.webp,0.63,2026-09-05
EB-01,Memorial Collection,EB01-044,Funkfreed,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-044_EN.webp,0.10,2026-09-05
EB-01,Memorial Collection,EB01-045,Brook,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-045_EN.webp,0.18,2026-09-05
EB-01,Memorial Collection,EB01-046,Brook,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-046_EN.webp,1.26,2026-09-05
EB-01,Memorial Collection,EB01-046p1,Brook,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-046_p1_EN.webp,22.37,2026-09-05
EB-01,Memorial Collection,EB01-047,Laboon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-047_EN.webp,0.16,2026-09-05
EB-01,Memorial Collection,EB01-048,Laboon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-048_EN.webp,5.74,2026-09-05
EB-01,Memorial Collection,EB01-048p1,Laboon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-048_p1_EN.webp,80.17,2026-09-05
EB-01,Memorial Collection,EB01-049,T-Bone,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-049_EN.webp,0.59,2026-09-05
EB-01,Memorial Collection,EB01-049p1,T-Bone,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-049_p1_EN.webp,4.64,2026-09-05
EB-01,Memorial Collection,EB01-050,...I Want to Live!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-050_EN.webp,0.22,2026-09-05
EB-01,Memorial Collection,EB01-051,Finger Pistol,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-051_EN.webp,0.67,2026-09-05
EB-01,Memorial Collection,EB01-052,Viola,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-052_EN.webp,3.34,2026-09-05
EB-01,Memorial Collection,EB01-052p1,Viola,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-052_p1_EN.webp,11.21,2026-09-05
EB-01,Memorial Collection,EB01-053,Gastino,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-053_EN.webp,0.10,2026-09-05
EB-01,Memorial Collection,EB01-054,Gan.Fall,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-054_EN.webp,0.17,2026-09-05
EB-01,Memorial Collection,EB01-055,Charlotte Compote,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-055_EN.webp,0.10,2026-09-05
EB-01,Memorial Collection,EB01-056,Charlotte Flampe,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-056_EN.webp,3.71,2026-09-05
EB-01,Memorial Collection,EB01-056p1,Charlotte Flampe,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-056_p1_EN.webp,23.43,2026-09-05
EB-01,Memorial Collection,EB01-057,Shirahoshi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-057_EN.webp,0.52,2026-09-05
EB-01,Memorial Collection,EB01-057p1,Shirahoshi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-057_p1_EN.webp,10.41,2026-09-05
EB-01,Memorial Collection,EB01-058,Mont Blanc Cricket,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-058_EN.webp,0.07,2026-09-05
EB-01,Memorial Collection,EB01-059,Kingdom Come,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-059_EN.webp,4.45,2026-09-05
EB-01,Memorial Collection,EB01-060,Did Someone Say...Kami?,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-060_EN.webp,0.07,2026-09-05
EB-01,Memorial Collection,EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-061_EN.webp,19.06,2026-09-05
EB-01,Memorial Collection,EB01-061p1,Mr.2.Bon.Kurei(Bentham),SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/EB01/EB01-061_p1_EN.webp,114.73,2026-09-05
