set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
OP-10,Royal Blood,OP10-018,Ten-Layer Igloo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-018_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-019,Divine Departure,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-019_EN.webp,0.31,2026-09-05
OP-10,Royal Blood,OP10-019p1,Divine Departure,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-019_p1_EN.webp,70.54,2026-09-05
OP-10,Royal Blood,OP10-020,Gum-Gum UFO,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-020_EN.webp,0.16,2026-09-05
OP-10,Royal Blood,OP10-021,Punk Hazard,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-021_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-022,Trafalgar Law,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-022_EN.webp,0.23,2026-09-05
OP-10,Royal Blood,OP10-022p1,Trafalgar Law,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-022_p1_EN.webp,25.89,2026-09-05
OP-10,Royal Blood,OP10-023,Issho,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-023_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-024,Edward.Newgate,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-024_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-025,Enel,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-025_EN.webp,0.12,2026-09-05
OP-10,Royal Blood,OP10-026,Kin'emon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-026_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-027,Kin'emon,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-027_EN.webp,0.06,2026-09-05
OP-10,Royal Blood,OP10-028,Kouzuki Momonosuke,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-028_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-029,Dracule Mihawk,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-029_EN.webp,0.17,2026-09-05
OP-10,Royal Blood,OP10-030,Smoker,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-030_EN.webp,3.36,2026-09-05
OP-10,Royal Blood,OP10-030p1,Smoker,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-030_p1_EN.webp,25.64,2026-09-05
OP-10,Royal Blood,OP10-031,Sengoku,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-031_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-032,Tashigi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-032_EN.webp,0.61,2026-09-05
OP-10,Royal Blood,OP10-032p1,Tashigi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-032_p1_EN.webp,5.53,2026-09-05
OP-10,Royal Blood,OP10-033,Nami,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-033_EN.webp,0.22,2026-09-05
OP-10,Royal Blood,OP10-034,Franky,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-034_EN.webp,0.09,2026-09-05
OP-10,Royal Blood,OP10-035,Brook,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-035_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-036,Perona,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-036_EN.webp,0.12,2026-09-05
OP-10,Royal Blood,OP10-037,Lim,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-037_EN.webp,0.16,2026-09-05
OP-10,Royal Blood,OP10-037p1,Lim,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-037_p1_EN.webp,2.68,2026-09-05
OP-10,Royal Blood,OP10-038,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-038_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-039,Gum-Gum Dragon Fire Pistol Twister Star,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-039_EN.webp,0.09,2026-09-05
OP-10,Royal Blood,OP10-040,The Weak Do Not Have the Right to Choose How They Die,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-040_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-041,Radio Knife,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-041_EN.webp,0.24,2026-09-05
OP-10,Royal Blood,OP10-042,Usopp,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-042_EN.webp,0.19,2026-09-05
OP-10,Royal Blood,OP10-042p1,Usopp,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-042_p1_EN.webp,26.82,2026-09-05
OP-10,Royal Blood,OP10-043,Moocy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-043_EN.webp,0.06,2026-09-05
OP-10,Royal Blood,OP10-044,Cub,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-044_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-045,Cavendish,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-045_EN.webp,1.61,2026-09-05
OP-10,Royal Blood,OP10-045p1,Cavendish,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-045_p1_EN.webp,9.52,2026-09-05
OP-10,Royal Blood,OP10-046,Kyros,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-046_EN.webp,0.32,2026-09-05
OP-10,Royal Blood,OP10-046p1,Kyros,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-046_p1_EN.webp,2.34,2026-09-05
OP-10,Royal Blood,OP10-047,Koala,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-047_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-048,Sai,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-048_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-049,Sabo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-049_EN.webp,0.26,2026-09-05
OP-10,Royal Blood,OP10-050,Hajrudin,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-050_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-051,Hack,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-051_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-052,Bartolomeo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-052_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-053,Bian,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-053_EN.webp,0.03,2026-09-05
OP-10,Royal Blood,OP10-054,Blue Gilly,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-054_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-055,Marco,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-055_EN.webp,0.12,2026-09-05
OP-10,Royal Blood,OP10-056,Mansherry,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-056_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-057,Leo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-057_EN.webp,0.13,2026-09-05
OP-10,Royal Blood,OP10-058,Rebecca,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-058_EN.webp,0.61,2026-09-05
OP-10,Royal Blood,OP10-058p1,Rebecca,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-058_p1_EN.webp,10.34,2026-09-05
OP-10,Royal Blood,OP10-059,Fo...llow...Me...and...I...Will...Gui...de...You,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-059_EN.webp,0.42,2026-09-05
OP-10,Royal Blood,OP10-060,Barrier-Barrier Pistol,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-060_EN.webp,0.23,2026-09-05
OP-10,Royal Blood,OP10-061,Special Long-Range Attack!! Bagworm,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-061_EN.webp,0.09,2026-09-05
OP-10,Royal Blood,OP10-062,Violet,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-062_EN.webp,0.24,2026-09-05
OP-10,Royal Blood,OP10-063,Vinsmoke Sanji,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-063_EN.webp,0.25,2026-09-05
OP-10,Royal Blood,OP10-064,Clone Soldier,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-064_EN.webp,0.03,2026-09-05
OP-10,Royal Blood,OP10-065,Sugar,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-065_EN.webp,0.29,2026-09-05
OP-10,Royal Blood,OP10-066,Giolla,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-066_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-067,Senor Pink,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-067_EN.webp,0.29,2026-09-05
OP-10,Royal Blood,OP10-067p1,Senor Pink,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-067_p1_EN.webp,9.83,2026-09-05
OP-10,Royal Blood,OP10-068,Diamante,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-068_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-069,Fighting Fish,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-069_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-070,Trebol,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-070_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-071,Donquixote Doflamingo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-071_EN.webp,1.00,2026-09-05
OP-10,Royal Blood,OP10-071p1,Donquixote Doflamingo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-071_p1_EN.webp,10.15,2026-09-05
OP-10,Royal Blood,OP10-072,Donquixote Rosinante,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-072_EN.webp,1.32,2026-09-05
OP-10,Royal Blood,OP10-072p1,Donquixote Rosinante,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-072_p1_EN.webp,13.08,2026-09-05
OP-10,Royal Blood,OP10-073,Buffalo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-073_EN.webp,0.03,2026-09-05
OP-10,Royal Blood,OP10-074,Pica,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-074_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-075,Foxy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-075_EN.webp,0.22,2026-09-05
OP-10,Royal Blood,OP10-076,Baby 5,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-076_EN.webp,0.17,2026-09-05
OP-10,Royal Blood,OP10-077,Bellamy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-077_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-078,I Do Not Forgive Those Who Laugh at My Family!!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-078_EN.webp,0.28,2026-09-05
OP-10,Royal Blood,OP10-079,God Thread,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-079_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-080,Little Black Bears,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-080_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-081,Usopp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-081_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-082,Kuzan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-082_EN.webp,1.06,2026-09-05
OP-10,Royal Blood,OP10-082p1,Kuzan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-082_p1_EN.webp,12.68,2026-09-05
OP-10,Royal Blood,OP10-083,Kouzuki Momonosuke,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-083_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-084,Sanjuan.Wolf,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-084_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-085,Jesus Burgess,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-085_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-086,Shiryu,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-086_EN.webp,0.21,2026-09-05
OP-10,Royal Blood,OP10-087,Tony Tony.Chopper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-087_EN.webp,0.11,2026-09-05
OP-10,Royal Blood,OP10-088,Nami,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-088_EN.webp,0.13,2026-09-05
OP-10,Royal Blood,OP10-089,Nico Robin,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-089_EN.webp,0.14,2026-09-05
OP-10,Royal Blood,OP10-090,Franky,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-090_EN.webp,0.16,2026-09-05
OP-10,Royal Blood,OP10-090p1,Franky,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-090_p1_EN.webp,3.21,2026-09-05
OP-10,Royal Blood,OP10-091,Brook,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-091_EN.webp,0.09,2026-09-05
OP-10,Royal Blood,OP10-092,Perona,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-092_EN.webp,0.11,2026-09-05
OP-10,Royal Blood,OP10-093,Saint Homing,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-093_EN.webp,0.04,2026-09-05
OP-10,Royal Blood,OP10-094,Ryuma,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-094_EN.webp,0.14,2026-09-05
OP-10,Royal Blood,OP10-095,Roronoa Zoro,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-095_EN.webp,0.17,2026-09-05
OP-10,Royal Blood,OP10-096,There’s No Longer Any Need for the Seven Warlords of the Sea!!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-096_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-097,Gum-Gum Rhino Schneider,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-097_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-098,Liberation,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-098_EN.webp,0.20,2026-09-05
OP-10,Royal Blood,OP10-099,"Eustass""Captain""Kid",L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-099_EN.webp,0.15,2026-09-05
OP-10,Royal Blood,OP10-099p1,"Eustass""Captain""Kid",L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-099_p1_EN.webp,35.68,2026-09-05
OP-10,Royal Blood,OP10-100,Inazuma,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-100_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-101,Urouge,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-101_EN.webp,0.05,2026-09-05
OP-10,Royal Blood,OP10-102,Emporio.Ivankov,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-102_EN.webp,0.06,2026-09-05
OP-10,Royal Blood,OP10-103,"Capone""Gang""Bege",R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-103_EN.webp,0.17,2026-09-05
OP-10,Royal Blood,OP10-104,Caribou,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-104_EN.webp,0.06,2026-09-05
OP-10,Royal Blood,OP10-105,Cavendish,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-105_EN.webp,0.06,2026-09-05
OP-10,Royal Blood,OP10-106,Killer,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-106_EN.webp,0.08,2026-09-05
OP-10,Royal Blood,OP10-107,Jewelry Bonney,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-107_EN.webp,0.19,2026-09-05
OP-10,Royal Blood,OP10-108,Scratchmen Apoo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-108_EN.webp,0.07,2026-09-05
OP-10,Royal Blood,OP10-109,Basil Hawkins,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-109_EN.webp,0.36,2026-09-05
OP-10,Royal Blood,OP10-110,Heat & Wire,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-110_EN.webp,0.03,2026-09-05
OP-10,Royal Blood,OP10-111,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-111_EN.webp,0.36,2026-09-05
OP-10,Royal Blood,OP10-111p1,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-111_p1_EN.webp,16.67,2026-09-05
OP-10,Royal Blood,OP10-112,"Eustass""Captain""Kid",SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-112_EN.webp,1.34,2026-09-05
OP-10,Royal Blood,OP10-112p1,"Eustass""Captain""Kid",SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-112_p1_EN.webp,15.67,2026-09-05
OP-10,Royal Blood,OP10-113,Roronoa Zoro,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-113_EN.webp,0.17,2026-09-05
OP-10,Royal Blood,OP10-114,X.Drake,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-114_EN.webp,0.10,2026-09-05
OP-10,Royal Blood,OP10-115,Let's Meet Again in the New World,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-115_EN.webp,0.09,2026-09-05
OP-10,Royal Blood,OP10-116,Damned Punk,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-116_EN.webp,0.14,2026-09-05
OP-10,Royal Blood,OP10-117,ROOM,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-117_EN.webp,0.12,2026-09-05
OP-10,Royal Blood,OP10-118,Monkey.D.Luffy,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-118_EN.webp,4.89,2026-09-05
OP-10,Royal Blood,OP10-118p1,Monkey.D.Luffy,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-118_p1_EN.webp,47.24,2026-09-05
OP-10,Royal Blood,OP10-119,Trafalgar Law,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-119_EN.webp,8.17,2026-09-05
OP-10,Royal Blood,OP10-119p1,Trafalgar Law,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-119_p1_EN.webp,26.54,2026-09-05
OP-10,Royal Blood,OP10-119p2,Trafalgar Law,SEC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-119_p2_EN.webp,701.28,2026-09-05
