set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
OP-16,The Time of Battle,OP16-014,Marco,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-014_EN.webp,0.21,2026-09-05,
OP-16,The Time of Battle,OP16-014p1,Marco,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-014_p1_EN.webp,10.79,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-015,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-015_EN.webp,2.19,2026-09-05,
OP-16,The Time of Battle,OP16-015p1,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-015_p1_EN.webp,31.99,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-016,Ramba,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-016_EN.webp,0.05,2026-09-05,
OP-16,The Time of Battle,OP16-017,LittleOars Jr.,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-017_EN.webp,0.17,2026-09-05,
OP-16,The Time of Battle,OP16-018,Rockstar,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-018_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-019,Let's Show 'Em What We're Made Of!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-019_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-020,If You're Coming with Me... Kiss Your Lives Goodbye!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-020_EN.webp,0.18,2026-09-05,
OP-16,The Time of Battle,OP16-021,Moby Dick,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-021_EN.webp,0.45,2026-09-05,
OP-16,The Time of Battle,OP16-021p1,Moby Dick,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-021_p1_EN.webp,17.57,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-022,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-022_EN.webp,0.16,2026-09-05,
OP-16,The Time of Battle,OP16-022p1,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-022_p1_EN.webp,39.38,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-023,Arlong,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-023_EN.webp,0.04,2026-09-05,
OP-16,The Time of Battle,OP16-024,Inazuma,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-024_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-025,Bunkov,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-025_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-026,Emporio.Ivankov,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-026_EN.webp,0.29,2026-09-05,
OP-16,The Time of Battle,OP16-026p1,Emporio.Ivankov,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-026_p1_EN.webp,3.11,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-027,Jinbe,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-027_EN.webp,0.17,2026-09-05,
OP-16,The Time of Battle,OP16-028,Smoker,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-028_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-029,Antlerkov,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-029_EN.webp,0.05,2026-09-05,
OP-16,The Time of Battle,OP16-030,Trafalgar Law,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-030_EN.webp,0.14,2026-09-05,
OP-16,The Time of Battle,OP16-031,Buggy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-031_EN.webp,0.05,2026-09-05,
OP-16,The Time of Battle,OP16-032,Boa Hancock,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-032_EN.webp,0.63,2026-09-05,
OP-16,The Time of Battle,OP16-032p1,Boa Hancock,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-032_p1_EN.webp,28.78,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-033,Morley,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-033_EN.webp,0.03,2026-09-05,
OP-16,The Time of Battle,OP16-034,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-034_EN.webp,0.21,2026-09-05,
OP-16,The Time of Battle,OP16-034p1,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-034_p1_EN.webp,6.19,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-035,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-035_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-036,Mr.2.Bon.Kurei(Bentham),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-036_EN.webp,0.05,2026-09-05,
OP-16,The Time of Battle,OP16-037,Mr.3(Galdino),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-037_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-038,Let's Go!! To the Navy Headquarters!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-038_EN.webp,0.17,2026-09-05,
OP-16,The Time of Battle,OP16-039,Gum-Gum Twin Jet Pistol,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-039_EN.webp,0.05,2026-09-05,
OP-16,The Time of Battle,OP16-040,Gum-Gum Hammer Rifle,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-040_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-041,Buggy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-041_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-041p1,Buggy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-041_p1_EN.webp,16.43,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-042,Prisoner of Impel Down,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-042_EN.webp,1.85,2026-09-05,
OP-16,The Time of Battle,OP16-043,Usopp,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-043_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-044,Emporio.Ivankov,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-044_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-045,Crocodile,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-045_EN.webp,0.29,2026-09-05,
OP-16,The Time of Battle,OP16-046,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-046_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-047,Donquixote Doflamingo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-047_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-048,Buggy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-048_EN.webp,0.48,2026-09-05,
OP-16,The Time of Battle,OP16-048p1,Buggy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-048_p1_EN.webp,5.21,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-049,Portgas.D.Ace,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-049_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-050,Miss Olive,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-050_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-051,Mohji & Cabaji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-051_EN.webp,0.04,2026-09-05,
OP-16,The Time of Battle,OP16-052,Monkey.D.Luffy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-052_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-053,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-053_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-054,Mr.1(Daz.Bonez),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-054_EN.webp,0.23,2026-09-05,
OP-16,The Time of Battle,OP16-055,Mr.2.Bon.Kurei(Bentham),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-055_EN.webp,0.21,2026-09-05,
OP-16,The Time of Battle,OP16-055p1,Mr.2.Bon.Kurei(Bentham),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-055_p1_EN.webp,4.98,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-056,Mr.3(Galdino),SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-056_EN.webp,3.37,2026-09-05,
OP-16,The Time of Battle,OP16-056p1,Mr.3(Galdino),SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-056_p1_EN.webp,17.78,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-057,Captain Buggy's Our Savior!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-057_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-058,The Prisoners Are Rioting!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-058_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-059,We'll Change This Mission from Sneaky to Flashy!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-059_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-060,Sengoku,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-060_EN.webp,0.11,2026-09-05,
OP-16,The Time of Battle,OP16-060p1,Sengoku,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-060_p1_EN.webp,11.47,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-061,Older Brother Marine,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-061_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-062,Younger Brother Marine,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-062_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-063,Kuzan,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-063_EN.webp,0.13,2026-09-05,
OP-16,The Time of Battle,OP16-063p1,Kuzan,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-063_p1_EN.webp,4.78,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-063p2,Kuzan,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-063_p2_EN.webp,1133.22,2026-09-05,Manga Art
OP-16,The Time of Battle,OP16-064,Koby,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-064_EN.webp,0.17,2026-09-05,
OP-16,The Time of Battle,OP16-065,Sakazuki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-065_EN.webp,0.36,2026-09-05,
OP-16,The Time of Battle,OP16-065p1,Sakazuki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-065_p1_EN.webp,12.01,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-065p2,Sakazuki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-065_p2_EN.webp,1140.40,2026-09-05,Manga Art
OP-16,The Time of Battle,OP16-066,Sengoku,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-066_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-067,Tsuru,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-067_EN.webp,0.11,2026-09-05,
OP-16,The Time of Battle,OP16-068,Trafalgar Law,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-068_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-069,Donquixote Doflamingo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-069_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-070,Donquixote Rosinante,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-070_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-071,Benevolent King of the Waves,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-071_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-072,Hannyabal,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-072_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-073,Borsalino,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-073_EN.webp,0.15,2026-09-05,
OP-16,The Time of Battle,OP16-073p1,Borsalino,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-073_p1_EN.webp,4.65,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-073p2,Borsalino,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-073_p2_EN.webp,1043.28,2026-09-05,Manga Art
OP-16,The Time of Battle,OP16-074,Magellan,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-074_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-075,Monkey.D.Garp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-075_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-076,The Three Admirals!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-076_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-077,"""Buddha"" Sengoku",R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-077_EN.webp,0.17,2026-09-05,
OP-16,The Time of Battle,OP16-078,Marineford,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-078_EN.webp,0.13,2026-09-05,
OP-16,The Time of Battle,OP16-079,Yamato,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-079_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-079p1,Yamato,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-079_p1_EN.webp,48.59,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-080,Marshall.D.Teach,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-080_EN.webp,0.12,2026-09-05,
OP-16,The Time of Battle,OP16-080p1,Marshall.D.Teach,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-080_p1_EN.webp,18.88,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-081,Otama,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-081_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-082,Kin'emon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-082_EN.webp,1.06,2026-09-05,
OP-16,The Time of Battle,OP16-082p1,Kin'emon,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-082_p1_EN.webp,11.97,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-083,Kouzuki Oden,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-083_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-084,Kouzuki Momonosuke,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-084_EN.webp,0.15,2026-09-05,
OP-16,The Time of Battle,OP16-085,Kouzuki Momonosuke,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-085_EN.webp,0.19,2026-09-05,
OP-16,The Time of Battle,OP16-085p1,Kouzuki Momonosuke,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-085_p1_EN.webp,12.49,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-086,Sanji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-086_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-087,Shinobu,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-087_EN.webp,0.50,2026-09-05,
OP-16,The Time of Battle,OP16-088,Shimotsuki Ushimaru,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-088_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-089,Dracule Mihawk,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-089_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-090,Tony Tony.Chopper,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-090_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-091,Nami,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-091_EN.webp,0.61,2026-09-05,
OP-16,The Time of Battle,OP16-092,Nico Robin,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-092_EN.webp,0.22,2026-09-05,
OP-16,The Time of Battle,OP16-093,Bartholomew Kuma,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-093_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-094,Portgas.D.Ace,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-094_EN.webp,0.13,2026-09-05,
OP-16,The Time of Battle,OP16-095,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-095_EN.webp,0.22,2026-09-05,
OP-16,The Time of Battle,OP16-096,Yamato,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-096_EN.webp,0.42,2026-09-05,
OP-16,The Time of Battle,OP16-097,Yamato,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-097_EN.webp,0.38,2026-09-05,
OP-16,The Time of Battle,OP16-098,Yamato,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-098_EN.webp,1.57,2026-09-05,
OP-16,The Time of Battle,OP16-098p1,Yamato,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-098_p1_EN.webp,31.59,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-099,I've Come Here... To Cut Those Chains!!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-099_EN.webp,0.45,2026-09-05,
OP-16,The Time of Battle,OP16-100,Hallowed Glacier Slash,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-100_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-101,Mahoroba,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-101_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-102,Avalo Pizarro,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-102_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-103,Van Augur,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-103_EN.webp,0.10,2026-09-05,
OP-16,The Time of Battle,OP16-104,Catarina Devon,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-104_EN.webp,0.11,2026-09-05,
OP-16,The Time of Battle,OP16-105,Gecko Moria,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-105_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-106,Sanjuan.Wolf,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-106_EN.webp,0.11,2026-09-05,
OP-16,The Time of Battle,OP16-107,Jesus Burgess,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-107_EN.webp,0.07,2026-09-05,
OP-16,The Time of Battle,OP16-108,Shiryu,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-108_EN.webp,0.40,2026-09-05,
OP-16,The Time of Battle,OP16-108p1,Shiryu,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-108_p1_EN.webp,6.36,2026-09-05,Alternate Art
OP-16,The Time of Battle,OP16-109,Doc Q,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-109_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-110,Vasco Shot,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-110_EN.webp,0.08,2026-09-05,
OP-16,The Time of Battle,OP16-111,Boa Sandersonia,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-111_EN.webp,0.06,2026-09-05,
OP-16,The Time of Battle,OP16-112,Boa Hancock,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-112_EN.webp,0.09,2026-09-05,
OP-16,The Time of Battle,OP16-113,Boa Marigold,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP16/OP16-113_EN.webp,0.08,2026-09-05,
