set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
OP-17,The World's Strongest Warriors,OP17-042,Kaido,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-042_EN.webp,0.24,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-043,Ganzui,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-043_EN.webp,0.13,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-044,Captain John,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-044_EN.webp,0.13,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-045,Kyo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-045_EN.webp,0.16,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-045p1,Kyo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-045_p1_EN.webp,4.33,2026-09-05,Parallel
OP-17,The World's Strongest Warriors,OP17-046,Gloriosa,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-046_EN.webp,2.69,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-046p1,Gloriosa,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-046_p1_EN.webp,26.96,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-047,Shiki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-047_EN.webp,0.06,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-048,Shiki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-048_EN.webp,0.85,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-048p1,Shiki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-048_p1_EN.webp,11.37,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-049,Charlotte Linlin,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-049_EN.webp,0.37,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-049p1,Charlotte Linlin,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-049_p1_EN.webp,19.77,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-050,Streusen,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-050_EN.webp,0.08,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-051,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-051_EN.webp,0.06,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-052,Don Marlon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-052_EN.webp,0.10,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-053,Barbell,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-053_EN.webp,0.11,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-054,Miss Buckingham Stussy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-054_EN.webp,0.24,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-054p1,Miss Buckingham Stussy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-054_p1_EN.webp,22.45,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-055,There's No Authority in the World That Lasts Forever!!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-055_EN.webp,0.30,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-056,Rocks Pirates,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-056_EN.webp,0.29,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-057,Fullalead,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-057_EN.webp,0.16,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-058,Kaido,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-058_EN.webp,0.14,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-058p1,Kaido,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-058_p1_EN.webp,37.81,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-059,Aramaki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-059_EN.webp,0.09,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-060,Ulti & Page One,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-060_EN.webp,0.17,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-061,Lead Performers,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-061_EN.webp,0.32,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-061p1,Lead Performers,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-061_p1_EN.webp,11.04,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-062,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-062_EN.webp,1.21,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-062p1,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-062_p1_EN.webp,21.34,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-062p2,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-062_p2_EN.webp,1137.01,2026-09-05,Manga Art
OP-17,The World's Strongest Warriors,OP17-062p3,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-062_p3_EN.webp,259.09,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-063,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-063_EN.webp,0.46,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-063p1,Kaido,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-063_p1_EN.webp,12.04,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-064,King,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-064_EN.webp,0.09,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-065,Queen,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-065_EN.webp,0.18,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-066,Kurozumi Orochi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-066_EN.webp,0.05,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-067,Kurozumi Kanjuro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-067_EN.webp,0.08,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-068,Sasaki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-068_EN.webp,0.10,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-069,Jack,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-069_EN.webp,0.20,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-070,Scratchmen Apoo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-070_EN.webp,0.08,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-070p1,Scratchmen Apoo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-070_p1_EN.webp,1.23,2026-09-05,Parallel
OP-17,The World's Strongest Warriors,OP17-071,Who's.Who,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-071_EN.webp,0.07,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-072,Black Maria,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-072_EN.webp,0.12,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-073,Basil Hawkins,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-073_EN.webp,0.19,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-074,Yamato,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-074_EN.webp,2.44,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-075,X.Drake,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-075_EN.webp,0.09,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-076,Wo Ro Ro Ro Ro... I Think I've Sobered Up,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-076_EN.webp,0.20,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-077,Kundali Dragon Swarm,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-077_EN.webp,0.18,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-078,Drunken Dragon Bagua,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-078_EN.webp,0.07,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-079,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-079_EN.webp,0.17,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-079p1,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-079_p1_EN.webp,62.47,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-079p2,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-079_p2_EN.webp,1966.52,2026-09-05,Manga Art
OP-17,The World's Strongest Warriors,OP17-080,Usopp,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-080_EN.webp,2.51,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-080p1,Usopp,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-080_p1_EN.webp,17.66,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-081,Gerd,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-081_EN.webp,0.38,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-082,Sanji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-082_EN.webp,0.16,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-083,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-083_EN.webp,0.16,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-084,Tony Tony.Chopper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-084_EN.webp,0.25,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-085,Dorry,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-085_EN.webp,0.11,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-086,Nami,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-086_EN.webp,0.22,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-087,Nico Robin,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-087_EN.webp,0.29,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-087p1,Nico Robin,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-087_p1_EN.webp,46.48,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-088,Hajrudin,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-088_EN.webp,0.10,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-088p1,Hajrudin,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-088_p1_EN.webp,1.31,2026-09-05,Parallel
OP-17,The World's Strongest Warriors,OP17-089,Jaguar.D.Saul,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-089_EN.webp,0.77,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-090,Franky,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-090_EN.webp,0.11,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-091,Brook,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-091_EN.webp,0.13,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-092,Brogy,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-092_EN.webp,0.12,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-093,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-093_EN.webp,4.47,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-093p1,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-093_p1_EN.webp,40.57,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-094,Rodo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-094_EN.webp,0.17,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-095,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-095_EN.webp,0.17,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-096,I'm Luffy!! The Man Who Will Be King of the Pirates!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-096_EN.webp,0.23,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-097,I'll Feed on This Rage and Use It to Bring the World to Ruin!!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-097_EN.webp,0.10,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-098,Gum-Gum Kong Gun,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-098_EN.webp,0.12,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-099,Charlotte Linlin,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-099_EN.webp,0.12,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-099p1,Charlotte Linlin,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-099_p1_EN.webp,19.57,2026-09-05,Alternate Art
OP-17,The World's Strongest Warriors,OP17-100,"Capone""Gang""Bege",C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-100_EN.webp,0.08,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-101,Caribou,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-101_EN.webp,0.08,2026-09-05,
OP-17,The World's Strongest Warriors,OP17-102,Charlotte Oven,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP17/OP17-102_EN.webp,0.53,2026-09-05,
