set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
OP-13,Carrying on His Will,OP13-055,Rakuyo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-055_EN.webp,0.03,2026-09-05
OP-13,Carrying on His Will,OP13-056,LittleOars Jr.,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-056_EN.webp,0.04,2026-09-05
OP-13,Carrying on His Will,OP13-057,"If I Bowed Down to Power, What's the Point in Living?",R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-057_EN.webp,0.15,2026-09-05
OP-13,Carrying on His Will,OP13-058,Phoenix Pyreapple,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-058_EN.webp,0.10,2026-09-05
OP-13,Carrying on His Will,OP13-059,Brilliant Punk,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-059_EN.webp,0.03,2026-09-05
OP-13,Carrying on His Will,OP13-060,Amatsuki Toki,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-060_EN.webp,0.08,2026-09-05
OP-13,Carrying on His Will,OP13-061,Inuarashi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-061_EN.webp,0.09,2026-09-05
OP-13,Carrying on His Will,OP13-062,Crocus,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-062_EN.webp,0.06,2026-09-05
OP-13,Carrying on His Will,OP13-063,Kouzuki Oden,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-063_EN.webp,0.14,2026-09-05
OP-13,Carrying on His Will,OP13-064,Gol.D.Roger,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-064_EN.webp,0.36,2026-09-05
OP-13,Carrying on His Will,OP13-064p1,Gol.D.Roger,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-064_p1_EN.webp,12.80,2026-09-05
OP-13,Carrying on His Will,OP13-065,Shanks,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-065_EN.webp,0.13,2026-09-05
OP-13,Carrying on His Will,OP13-065p1,Shanks,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-065_p1_EN.webp,8.07,2026-09-05
OP-13,Carrying on His Will,OP13-066,Silvers Rayleigh,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-066_EN.webp,0.26,2026-09-05
OP-13,Carrying on His Will,OP13-066p1,Silvers Rayleigh,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-066_p1_EN.webp,3.69,2026-09-05
OP-13,Carrying on His Will,OP13-067,Scopper Gaban,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-067_EN.webp,0.13,2026-09-05
OP-13,Carrying on His Will,OP13-068,Douglas Bullet,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-068_EN.webp,0.06,2026-09-05
OP-13,Carrying on His Will,OP13-069,Tom,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-069_EN.webp,0.07,2026-09-05
OP-13,Carrying on His Will,OP13-070,Napoleon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-070_EN.webp,0.05,2026-09-05
OP-13,Carrying on His Will,OP13-071,Nekomamushi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-071_EN.webp,0.11,2026-09-05
OP-13,Carrying on His Will,OP13-072,Buggy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-072_EN.webp,0.14,2026-09-05
OP-13,Carrying on His Will,OP13-073,Prometheus,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-073_EN.webp,0.10,2026-09-05
OP-13,Carrying on His Will,OP13-074,Hera,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-074_EN.webp,0.05,2026-09-05
OP-13,Carrying on His Will,OP13-075,Guess We'll Have Another Scrap. You Can Only Risk Death While You're Still Alive!!,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-075_EN.webp,0.11,2026-09-05
OP-13,Carrying on His Will,OP13-076,Divine Departure,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-076_EN.webp,0.99,2026-09-05
OP-13,Carrying on His Will,OP13-076p1,Divine Departure,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-076_p1_EN.webp,79.05,2026-09-05
OP-13,Carrying on His Will,OP13-077,Go All the Way to the Top!!,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-077_EN.webp,0.05,2026-09-05
OP-13,Carrying on His Will,OP13-078,Oro Jackson,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-078_EN.webp,0.07,2026-09-05
OP-13,Carrying on His Will,OP13-079,Imu,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-079_EN.webp,0.16,2026-09-05
OP-13,Carrying on His Will,OP13-079p1,Imu,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-079_p1_EN.webp,24.50,2026-09-05
OP-13,Carrying on His Will,OP13-080,St. Ethanbaron V. Nusjuro,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-080_EN.webp,0.27,2026-09-05
OP-13,Carrying on His Will,OP13-080p1,St. Ethanbaron V. Nusjuro,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-080_p1_EN.webp,22.11,2026-09-05
OP-13,Carrying on His Will,OP13-080p2,St. Ethanbaron V. Nusjuro,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-080_p2_EN.webp,402.28,2026-09-05
OP-13,Carrying on His Will,OP13-081,Koala,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-081_EN.webp,0.08,2026-09-05
OP-13,Carrying on His Will,OP13-082,Five Elders,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-082_EN.webp,0.54,2026-09-05
OP-13,Carrying on His Will,OP13-082p1,Five Elders,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-082_p1_EN.webp,19.71,2026-09-05
OP-13,Carrying on His Will,OP13-083,St. Jaygarcia Saturn,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-083_EN.webp,0.24,2026-09-05
OP-13,Carrying on His Will,OP13-083p1,St. Jaygarcia Saturn,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-083_p1_EN.webp,24.17,2026-09-05
OP-13,Carrying on His Will,OP13-083p2,St. Jaygarcia Saturn,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-083_p2_EN.webp,392.11,2026-09-05
OP-13,Carrying on His Will,OP13-084,St. Shepherd Ju Peter,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-084_EN.webp,0.24,2026-09-05
OP-13,Carrying on His Will,OP13-084p1,St. Shepherd Ju Peter,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-084_p1_EN.webp,16.76,2026-09-05
OP-13,Carrying on His Will,OP13-084p2,St. Shepherd Ju Peter,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-084_p2_EN.webp,366.77,2026-09-05
OP-13,Carrying on His Will,OP13-085,Saint Jalmac,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-085_EN.webp,0.05,2026-09-05
OP-13,Carrying on His Will,OP13-086,Saint Shalria,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-086_EN.webp,0.24,2026-09-05
OP-13,Carrying on His Will,OP13-087,Saint Charlos,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-087_EN.webp,0.13,2026-09-05
OP-13,Carrying on His Will,OP13-088,Terry Gilteo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-088_EN.webp,0.06,2026-09-05
OP-13,Carrying on His Will,OP13-089,St. Topman Warcury,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-089_EN.webp,0.31,2026-09-05
OP-13,Carrying on His Will,OP13-089p1,St. Topman Warcury,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-089_p1_EN.webp,20.96,2026-09-05
OP-13,Carrying on His Will,OP13-089p2,St. Topman Warcury,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-089_p2_EN.webp,382.78,2026-09-05
OP-13,Carrying on His Will,OP13-090,Hack,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-090_EN.webp,0.07,2026-09-05
OP-13,Carrying on His Will,OP13-091,St. Marcus Mars,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-091_EN.webp,0.31,2026-09-05
OP-13,Carrying on His Will,OP13-091p1,St. Marcus Mars,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-091_p1_EN.webp,24.86,2026-09-05
OP-13,Carrying on His Will,OP13-091p2,St. Marcus Mars,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-091_p2_EN.webp,492.32,2026-09-05
OP-13,Carrying on His Will,OP13-092,Saint Mjosgard,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-092_EN.webp,0.09,2026-09-05
OP-13,Carrying on His Will,OP13-093,Morgans,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-093_EN.webp,0.10,2026-09-05
OP-13,Carrying on His Will,OP13-094,York,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-094_EN.webp,0.08,2026-09-05
OP-13,Carrying on His Will,OP13-095,Saint Rosward,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-095_EN.webp,0.09,2026-09-05
OP-13,Carrying on His Will,OP13-096,The Five Elders Are at Your Service!!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-096_EN.webp,0.27,2026-09-05
OP-13,Carrying on His Will,OP13-097,The World's Equilibrium Cannot Be Maintained Forever,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-097_EN.webp,0.09,2026-09-05
OP-13,Carrying on His Will,OP13-098,Never Existed... in the First Place...,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-098_EN.webp,0.19,2026-09-05
OP-13,Carrying on His Will,OP13-099,The Empty Throne,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-099_EN.webp,0.08,2026-09-05
OP-13,Carrying on His Will,OP13-100,Jewelry Bonney,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-100_EN.webp,0.19,2026-09-05
OP-13,Carrying on His Will,OP13-100p1,Jewelry Bonney,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-100_p1_EN.webp,13.61,2026-09-05
OP-13,Carrying on His Will,OP13-101,Atlas,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-101_EN.webp,0.09,2026-09-05
OP-13,Carrying on His Will,OP13-102,Edison,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-102_EN.webp,0.10,2026-09-05
OP-13,Carrying on His Will,OP13-103,Gyogyo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-103_EN.webp,0.02,2026-09-05
OP-13,Carrying on His Will,OP13-104,Kouzuki Hiyori,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-104_EN.webp,0.19,2026-09-05
OP-13,Carrying on His Will,OP13-105,Kouzuki Momonosuke,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-105_EN.webp,0.05,2026-09-05
OP-13,Carrying on His Will,OP13-106,Conney,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-106_EN.webp,0.04,2026-09-05
OP-13,Carrying on His Will,OP13-107,Shaka,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-107_EN.webp,0.07,2026-09-05
OP-13,Carrying on His Will,OP13-108,Jewelry Bonney,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-108_EN.webp,1.22,2026-09-05
OP-13,Carrying on His Will,OP13-108p1,Jewelry Bonney,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-108_p1_EN.webp,13.16,2026-09-05
OP-13,Carrying on His Will,OP13-109,Jewelry Bonney,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-109_EN.webp,0.08,2026-09-05
OP-13,Carrying on His Will,OP13-110,Stussy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-110_EN.webp,0.36,2026-09-05
OP-13,Carrying on His Will,OP13-110p1,Stussy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP13/OP13-110_p1_EN.webp,14.51,2026-09-05
