set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of
OP-02,Paramount War,OP02-022,Whitebeard Pirates,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-022_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-023,You May Be a Fool...but I Still Love You,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-023_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-024,Moby Dick,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-024_EN.webp,0.19,2026-09-05
OP-02,Paramount War,OP02-025,Kin'emon,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-025_EN.webp,0.22,2026-09-05
OP-02,Paramount War,OP02-025p1,Kin'emon,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-025_p1_EN.webp,32.57,2026-09-05
OP-02,Paramount War,OP02-026,Sanji,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-026_EN.webp,0.34,2026-09-05
OP-02,Paramount War,OP02-026p1,Sanji,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-026_p1_EN.webp,144.55,2026-09-05
OP-02,Paramount War,OP02-027,Inuarashi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-027_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-028,Usopp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-028_EN.webp,0.12,2026-09-05
OP-02,Paramount War,OP02-029,Carrot,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-029_EN.webp,0.35,2026-09-05
OP-02,Paramount War,OP02-030,Kouzuki Oden,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-030_EN.webp,0.72,2026-09-05
OP-02,Paramount War,OP02-030p1,Kouzuki Oden,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-030_p1_EN.webp,7.52,2026-09-05
OP-02,Paramount War,OP02-031,Kouzuki Toki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-031_EN.webp,0.12,2026-09-05
OP-02,Paramount War,OP02-031p1,Kouzuki Toki,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-031_p1_EN.webp,10.62,2026-09-05
OP-02,Paramount War,OP02-032,Shishilian,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-032_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-033,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-033_EN.webp,0.14,2026-09-05
OP-02,Paramount War,OP02-034,Tony Tony.Chopper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-034_EN.webp,0.29,2026-09-05
OP-02,Paramount War,OP02-035,Trafalgar Law,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-035_EN.webp,0.15,2026-09-05
OP-02,Paramount War,OP02-036,Nami,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-036_EN.webp,4.85,2026-09-05
OP-02,Paramount War,OP02-036p1,Nami,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-036_p1_EN.webp,81.92,2026-09-05
OP-02,Paramount War,OP02-037,Nico Robin,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-037_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-038,Nekomamushi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-038_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-039,Franky,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-039_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-040,Brook,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-040_EN.webp,0.22,2026-09-05
OP-02,Paramount War,OP02-041,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-041_EN.webp,0.38,2026-09-05
OP-02,Paramount War,OP02-041p1,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-041_p1_EN.webp,59.49,2026-09-05
OP-02,Paramount War,OP02-042,Yamato,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-042_EN.webp,0.34,2026-09-05
OP-02,Paramount War,OP02-043,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-043_EN.webp,0.14,2026-09-05
OP-02,Paramount War,OP02-044,Wanda,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-044_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-045,Three Sword Style Oni Giri,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-045_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-046,Diable Jambe Venaison Shoot,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-046_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-047,Paradise Totsuka,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-047_EN.webp,0.29,2026-09-05
OP-02,Paramount War,OP02-048,Land of Wano,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-048_EN.webp,0.10,2026-09-05
OP-02,Paramount War,OP02-049,Emporio.Ivankov,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-049_EN.webp,0.22,2026-09-05
OP-02,Paramount War,OP02-049p1,Emporio.Ivankov,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-049_p1_EN.webp,40.22,2026-09-05
OP-02,Paramount War,OP02-050,Inazuma,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-050_EN.webp,0.18,2026-09-05
OP-02,Paramount War,OP02-051,Emporio.Ivankov,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-051_EN.webp,0.72,2026-09-05
OP-02,Paramount War,OP02-051p1,Emporio.Ivankov,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-051_p1_EN.webp,5.96,2026-09-05
OP-02,Paramount War,OP02-052,Cabaji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-052_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-053,Crocodile,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-053_EN.webp,0.08,2026-09-05
OP-02,Paramount War,OP02-054,Gecko Moria,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-054_EN.webp,0.10,2026-09-05
OP-02,Paramount War,OP02-055,Dracule Mihawk,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-055_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-056,Donquixote Doflamingo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-056_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-057,Bartholomew Kuma,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-057_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-058,Buggy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-058_EN.webp,0.45,2026-09-05
OP-02,Paramount War,OP02-058p1,Buggy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-058_p1_EN.webp,18.61,2026-09-05
OP-02,Paramount War,OP02-059,Boa Hancock,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-059_EN.webp,0.22,2026-09-05
OP-02,Paramount War,OP02-059p1,Boa Hancock,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-059_p1_EN.webp,49.79,2026-09-05
OP-02,Paramount War,OP02-060,Mohji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-060_EN.webp,0.07,2026-09-05
OP-02,Paramount War,OP02-061,Morley,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-061_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-062,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-062_EN.webp,1.68,2026-09-05
OP-02,Paramount War,OP02-062p1,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-062_p1_EN.webp,75.83,2026-09-05
OP-02,Paramount War,OP02-063,Mr.1(Daz.Bonez),UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-063_EN.webp,0.17,2026-09-05
OP-02,Paramount War,OP02-064,Mr.2.Bon.Kurei(Bentham),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-064_EN.webp,0.24,2026-09-05
OP-02,Paramount War,OP02-065,Mr.3(Galdino),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-065_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-066,Impel Down All Stars,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-066_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-067,Arabesque Brick Fist,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-067_EN.webp,0.17,2026-09-05
OP-02,Paramount War,OP02-068,Gum-Gum Rain,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-068_EN.webp,0.53,2026-09-05
OP-02,Paramount War,OP02-069,DEATH WINK,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-069_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-070,New Kama Land,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-070_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-071,Magellan,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-071_EN.webp,0.28,2026-09-05
OP-02,Paramount War,OP02-071p1,Magellan,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-071_p1_EN.webp,43.59,2026-09-05
OP-02,Paramount War,OP02-072,Zephyr,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-072_EN.webp,0.24,2026-09-05
OP-02,Paramount War,OP02-072p1,Zephyr,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-072_p1_EN.webp,34.05,2026-09-05
OP-02,Paramount War,OP02-073,Little Sadi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-073_EN.webp,0.21,2026-09-05
OP-02,Paramount War,OP02-073p1,Little Sadi,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-073_p1_EN.webp,6.59,2026-09-05
OP-02,Paramount War,OP02-074,Saldeath,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-074_EN.webp,0.05,2026-09-05
OP-02,Paramount War,OP02-075,Shiki,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-075_EN.webp,0.16,2026-09-05
OP-02,Paramount War,OP02-076,Shiryu,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-076_EN.webp,0.16,2026-09-05
OP-02,Paramount War,OP02-077,Solitaire,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-077_EN.webp,0.08,2026-09-05
OP-02,Paramount War,OP02-078,Daifugo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-078_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-079,Douglas Bullet,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-079_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-080,Dobon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-080_EN.webp,0.07,2026-09-05
OP-02,Paramount War,OP02-081,Domino,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-081_EN.webp,0.10,2026-09-05
OP-02,Paramount War,OP02-082,Byrnndi World,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-082_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-083,Hannyabal,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-083_EN.webp,0.21,2026-09-05
OP-02,Paramount War,OP02-084,Blugori,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-084_EN.webp,0.05,2026-09-05
OP-02,Paramount War,OP02-085,Magellan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-085_EN.webp,0.67,2026-09-05
OP-02,Paramount War,OP02-085p1,Magellan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-085_p1_EN.webp,7.69,2026-09-05
OP-02,Paramount War,OP02-086,Minokoala,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-086_EN.webp,0.13,2026-09-05
OP-02,Paramount War,OP02-086p1,Minokoala,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-086_p1_EN.webp,1.87,2026-09-05
OP-02,Paramount War,OP02-087,Minotaur,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-087_EN.webp,0.12,2026-09-05
OP-02,Paramount War,OP02-088,Sphinx,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-088_EN.webp,0.08,2026-09-05
OP-02,Paramount War,OP02-089,Judgment of Hell,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-089_EN.webp,0.31,2026-09-05
OP-02,Paramount War,OP02-090,Hydra,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-090_EN.webp,0.11,2026-09-05
OP-02,Paramount War,OP02-091,Venom Road,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-091_EN.webp,0.07,2026-09-05
OP-02,Paramount War,OP02-092,Impel Down,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-092_EN.webp,0.08,2026-09-05
OP-02,Paramount War,OP02-093,Smoker,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-093_EN.webp,0.29,2026-09-05
OP-02,Paramount War,OP02-093p1,Smoker,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-093_p1_EN.webp,82.47,2026-09-05
OP-02,Paramount War,OP02-094,Isuka,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-094_EN.webp,0.13,2026-09-05
OP-02,Paramount War,OP02-095,Onigumo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-095_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-096,Kuzan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-096_EN.webp,0.45,2026-09-05
OP-02,Paramount War,OP02-096p1,Kuzan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-096_p1_EN.webp,10.52,2026-09-05
OP-02,Paramount War,OP02-097,Komille,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-097_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-098,Koby,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-098_EN.webp,0.24,2026-09-05
OP-02,Paramount War,OP02-099,Sakazuki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-099_EN.webp,0.41,2026-09-05
OP-02,Paramount War,OP02-099p1,Sakazuki,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-099_p1_EN.webp,6.99,2026-09-05
OP-02,Paramount War,OP02-100,Jango,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-100_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-101,Strawberry,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-101_EN.webp,0.07,2026-09-05
OP-02,Paramount War,OP02-102,Smoker,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-102_EN.webp,0.19,2026-09-05
OP-02,Paramount War,OP02-103,Sengoku,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-103_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-104,Sentomaru,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-104_EN.webp,0.05,2026-09-05
OP-02,Paramount War,OP02-105,Tashigi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-105_EN.webp,0.12,2026-09-05
OP-02,Paramount War,OP02-105p1,Tashigi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-105_p1_EN.webp,5.57,2026-09-05
OP-02,Paramount War,OP02-106,Tsuru,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-106_EN.webp,0.20,2026-09-05
OP-02,Paramount War,OP02-107,Doberman,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-107_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-108,Donquixote Rosinante,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-108_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-108p1,Donquixote Rosinante,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-108_p1_EN.webp,10.55,2026-09-05
OP-02,Paramount War,OP02-109,Jaguar.D.Saul,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-109_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-110,Hina,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-110_EN.webp,0.26,2026-09-05
OP-02,Paramount War,OP02-111,Fullbody,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-111_EN.webp,0.06,2026-09-05
OP-02,Paramount War,OP02-112,Bell-mère,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-112_EN.webp,0.15,2026-09-05
OP-02,Paramount War,OP02-113,Helmeppo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-113_EN.webp,0.09,2026-09-05
OP-02,Paramount War,OP02-114,Borsalino,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-114_EN.webp,0.50,2026-09-05
OP-02,Paramount War,OP02-114p1,Borsalino,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-114_p1_EN.webp,6.33,2026-09-05
OP-02,Paramount War,OP02-115,Monkey.D.Garp,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-115_EN.webp,0.28,2026-09-05
OP-02,Paramount War,OP02-115p1,Monkey.D.Garp,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-115_p1_EN.webp,11.05,2026-09-05
OP-02,Paramount War,OP02-116,Yamakaji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-116_EN.webp,0.07,2026-09-05
OP-02,Paramount War,OP02-117,Ice Age,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-117_EN.webp,0.15,2026-09-05
